index,x_pos,y_pos
0,70.0,300.0
1,70.0,299.0
2,70.0,298.0
3,70.0,297.0
4,70.0,296.0
5,70.0,295.0
6,70.0,294.0
7,70.0,293.0
8,70.0,292.0
9,70.0,291.0
10,70.0,290.0
11,70.0,291.0
12,70.0,292.0
13,70.0,293.0
14,70.0,294.0
15,70.0,295.0
16,70.0,296.0
17,70.0,297.0
18,70.0,298.0
19,70.0,299.0
20,70.0,300.0
21,70.0,299.0
22,70.0,298.0
23,70.0,297.0
24,70.0,296.0
25,70.0,295.0
26,70.0,294.0
27,70.0,293.0
28,70.0,292.0
29,70.0,291.0
30,70.0,290.0
31,70.0,289.0
32,70.0,288.0
33,70.0,287.0
34,70.0,286.0
35,70.0,285.0
36,70.0,284.0
37,70.0,283.0
38,70.0,282.0
39,70.0,281.0
40,70.0,280.0
41,70.0,279.0
42,70.0,278.0
43,70.0,277.0
44,70.0,276.0
45,70.0,275.0
46,70.0,274.0
47,70.0,273.0
48,70.0,272.0
49,70.0,271.0
50,70.0,270.0
51,70.0,269.0
52,70.0,268.0
53,70.0,267.0
54,70.0,266.0
55,70.0,265.0
56,70.0,264.0
57,70.0,263.0
58,70.0,262.0
59,70.0,261.0
60,70.0,260.0
61,70.0,259.0
62,70.0,258.0
63,70.0,257.0
64,70.0,256.0
65,70.0,255.0
66,70.0,254.0
67,70.0,253.0
68,70.0,252.0
69,70.0,251.0
70,70.0,250.0
71,70.0,251.0
72,70.0,252.0
73,70.0,253.0
74,70.0,254.0
75,70.0,255.0
76,70.0,256.0
77,70.0,257.0
78,70.0,258.0
79,70.0,259.0
80,70.0,260.0
81,70.0,261.0
82,70.0,262.0
83,70.0,263.0
84,70.0,264.0
85,70.0,265.0
86,70.0,266.0
87,70.0,267.0
88,70.0,268.0
89,70.0,269.0
90,70.0,270.0
91,70.0,269.0
92,70.0,268.0
93,70.0,267.0
94,70.0,266.0
95,70.0,265.0
96,70.0,264.0
97,70.0,263.0
98,70.0,262.0
99,70.0,261.0
100,70.0,260.0
101,70.0,259.0
102,70.0,258.0
103,70.0,257.0
104,70.0,256.0
105,70.0,255.0
106,70.0,254.0
107,70.0,253.0
108,70.0,252.0
109,70.0,251.0
110,70.0,250.0
111,70.0,249.0
112,70.0,248.0
113,70.0,247.0
114,70.0,246.0
115,70.0,245.0
116,70.0,244.0
117,70.0,243.0
118,70.0,242.0
119,70.0,241.0
120,70.0,240.0
121,70.0,239.0
122,70.0,238.0
123,70.0,237.0
124,70.0,236.0
125,70.0,235.0
126,70.0,234.0
127,70.0,233.0
128,70.0,232.0
129,70.0,231.0
130,70.0,230.0
131,70.0,231.0
132,70.0,232.0
133,70.0,233.0
134,70.0,234.0
135,70.0,235.0
136,70.0,236.0
137,70.0,237.0
138,70.0,238.0
139,70.0,239.0
140,70.0,240.0
141,70.0,241.0
142,70.0,242.0
143,70.0,243.0
144,70.0,244.0
145,70.0,245.0
146,70.0,246.0
147,70.0,247.0
148,70.0,248.0
149,70.0,249.0
150,70.0,250.0
151,70.0,251.0
152,70.0,252.0
153,70.0,253.0
154,70.0,254.0
155,70.0,255.0
156,70.0,256.0
157,70.0,257.0
158,70.0,258.0
159,70.0,259.0
160,70.0,260.0
161,70.0,259.0
162,70.0,258.0
163,70.0,257.0
164,70.0,256.0
165,70.0,255.0
166,70.0,254.0
167,70.0,253.0
168,70.0,252.0
169,70.0,251.0
170,70.0,250.0
171,70.0,251.0
172,70.0,252.0
173,70.0,253.0
174,70.0,254.0
175,70.0,255.0
176,70.0,256.0
177,70.0,257.0
178,70.0,258.0
179,70.0,259.0
180,70.0,260.0
181,70.0,259.0
182,70.0,258.0
